@relation WDF

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute sigma1 numeric
@attribute sigma2 numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute sigma3 numeric
@attribute sigma4 numeric
@attribute mu2 numeric
@attribute A2 numeric

@data
848,154,8356.55,1,7,3,6,4,611.242803,425.505736,0.584795,0.983607,6,5.492565,1.818182,1.515152,19,7.125612
849,120,11142.06,4,7,3,6,1,594.602605,440.480323,0.833333,1.25,7,6.911031,3.589744,1.621622,21,6.79448
850,210,19498.61,5,7,3,2,3,827.70325,519.854996,2.105263,2.12766,8,6.366701,1.73913,2.857143,18,9.823192
851,190,22284.12,4,7,3,2,10,1216.343083,874.083012,1.153846,1,8,17.570712,2.857143,1.538462,21,9.19675
852,190,33426.18,2,7,3,6,5,1491.236268,1102.808659,0.57971,0.816327,7,12.418061,1.081081,3.333333,17,8.494358
853,190,22284.12,5,7,3,2,21,1384.132943,924.710804,1.639344,2.941176,9,14.475957,2.352941,3,17,9.321564
854,210,27855.15,4,7,3,6,9,775.683592,572.679007,1.518987,2.068966,8,7.853584,3.404255,0.983607,21,8.724131
855,100,19498.61,4,7,3,2,1,846.227484,739.857004,1.071429,1,7,6.397949,4,1.935484,21,10.200292
856,190,16713.09,4,7,3,2,5,391.551236,395.710232,0.493827,0.594059,6,7.702932,1.25,1.111111,20,5.265853
857,190,33426.18,5,7,3,6,5,621.137621,570.271921,0.895522,0.854701,7,8.364613,1.5,1.111111,19,10.185307
858,210,19498.61,4,7,3,6,7,570.38605,657.259283,0.923077,1.071429,7,7.77644,1.578947,2.926829,18,6.198668
860,350,27855.15,4,7,3,2,3,1210.410873,740.331289,1.081081,0.958904,7,11.483333,2.153846,2.580645,20,10.906922
861,330,33426.18,4,7,3,6,2,1605.193149,1151.53703,2.325581,1.25,8,5.797958,1.568627,1.538462,17,8.69731
862,100,13927.58,3,7,3,6,3,658.196305,448.025456,0.561798,1.5,6,4.103114,1.081081,2.45614,17,6.748338
863,224,14484.68,3,7,3,6,3,375.556439,283.404864,1.866667,1.111111,7,1.90882,1.025641,1.714286,17,3.986879
864,210,33426.18,4,7,3,6,13,1152.65068,804.471142,0.652174,1.463415,6,11.945029,1.25,1.538462,20,7.484316
867,121,8356.55,3,7,3,2,4,784.49313,522.339974,1.020408,2.857143,6,8.838134,1.538462,1.408451,19,7.414198
869,190,25069.64,4,7,3,2,4,690.798129,479.114773,2.051282,2.564103,10,4.166212,0.987654,2.4,18,8.952067
870,1000,19498.61,4,7,3,2,1,794.540058,752.796493,0.447761,1.428571,6,7.360056,2.641509,1.960784,19,6.368056
873,210,16713.09,3,7,3,2,1,864.852995,465.980269,1.842105,3.888889,10,9.396438,1.428571,2.666667,18,8.251179
875,190,0,4,7,3,6,3,789.186477,605.711352,4,2.666667,9,4.773723,0.8,3,18,6.51564
879,110,19498.61,1,7,3,2,2,270.435215,202.772658,3.181818,2.380952,10,1.68104,2.051282,2.758621,20,2.5748
880,190,18941.5,4,7,3,2,5,1016.284744,747.376759,1.123596,0.882353,8,14.835228,2.380952,0.923077,21,11.659046
883,180,36211.7,6,7,3,2,2,1384.703289,993.118431,0.680272,2.222222,7,13.051646,2.608696,0.923077,21,11.647772
885,252,22284.12,3,7,3,2,9,971.320412,621.407814,1.728395,3.414634,8,6.676238,2.608696,1.126761,20,13.008734
887,190,0,1,7,3,6,1,300.151381,323.618095,3.076923,2.564103,6,0.752786,1.025641,1.454545,20,2.303653
889,180,22284.12,4,7,3,2,9,699.475182,379.942943,0.451128,1.37931,6,5.351916,1.234568,2.702703,19,4.827107
891,190,27855.15,6,7,3,2,1,692.332438,332.293829,1.6,2.105263,8,4.587186,4.390244,1.333333,20,9.128178
892,250,0,5,7,3,2,5,1347.810415,861.56042,2.058824,2.666667,10,8.499736,3.448276,1.276596,21,17.331791
899,80,4178.27,6,0,3,2,7,326.073412,292.33036,1.016949,1.025641,5,1.170598,2.352941,3.076923,18,2.701172
900,70,5988.86,4,0,2,2,10,414.055538,368.500365,0.373832,1,5,2.597874,2.857143,1.304348,21,5.304779
902,80,2225.63,12,0,2,2,4,287.817229,196.532853,1.73913,0.888889,7,2.459469,1.538462,2.44898,18,2.723421
903,70,4735.38,5,0,3,2,6,294.717792,264.75462,0.612245,2.222222,5,1.819472,2.222222,1.818182,18,2.900574
904,80,38997.21,4,0,3,2,4,752.739168,541.630278,0.392157,1.15942,5,7.730569,2.926829,2.380952,19,3.582423
905,70,2618.38,8,0,2,2,6,632.334653,465.139621,0.659341,1.481481,6,3.738339,3.333333,2.978723,17,6.888597
909,70,2618.38,2,0,3,2,10,710.808099,359.800131,1.818182,1.363636,5,1.252354,1.666667,2.4,18,3.833615
911,80,1309.19,4,0,3,2,5,330.832327,200.833305,1.454545,1.290323,6,1.209347,2.439024,1.5,18,5.074266
912,80,6963.79,8,0,3,2,7,537.863281,374.228828,1,0.601504,5,6.846664,2.028986,1.369863,19,5.528641
913,70,3621.17,6,0,3,2,10,787.173807,458.757061,0.714286,1.754386,5,10.614436,2.352941,3.783784,17,5.848486
914,80,13927.58,5,0,3,2,10,281.775477,217.068151,3.404255,4.615385,9,1.7966,2.5,2.553191,18,2.534925
916,70,5952.65,4,0,2,2,4,308.062044,216.401411,1.052632,2.033898,5,2.716766,3.414634,1.587302,19,4.693927
919,70,8662.95,2,0,3,2,6,959.327044,586.342503,3.333333,1.764706,8,4.042546,5.16129,3.076923,18,7.056576
921,80,696.38,5,0,3,2,13,493.67352,325.008332,1.238938,3.030303,7,4.744103,1.538462,3.846154,17,6.35008
923,70,2618.38,2,0,3,2,5,385.268101,230.085385,1.298701,2.5,7,2.929551,2.307692,2.325581,19,5.738264
924,70,2785.52,7,0,3,2,6,538.47005,347.617695,0.615385,1.5,5,5.538082,2.222222,3.111111,17,8.072367
926,120,3342.62,5,4,0,4,1,278.872606,154.353833,3.157895,1.428571,10,1.504187,1.212121,3.076923,18,2.585619
928,104,1114.21,9,4,0,1,3,622.25251,591.547172,1.212121,1.025641,6,2.302192,2.962963,2.608696,18,3.154909
929,21,23398.33,5,4,0,4,3,373.538821,302.656427,2.4,4,8,2.303851,2,1.6,18,4.337914
932,44,1114.21,4,4,0,8,3,162.136971,145.660454,1.538462,2.631579,8,1.945131,3.076923,2.142857,18,1.910461
933,54,1114.21,5,4,0,4,3,90.445929,135.879354,0.004017,5.454545,2,0.064151,1.333333,0.008033,20,0.02978
934,40,1392.76,4,4,0,4,2,229.346905,424.091299,1.538462,1.777778,7,2.744128,2.926829,1.428571,18,3.942535
937,49,5013.93,5,4,0,4,4,83.18862,57.202003,8.888889,0.884956,6,0.522878,1.492537,3.333333,21,0.633372
942,45,835.65,2,4,0,4,2,271.292906,221.689386,2.857143,1.538462,8,0.714553,1.875,1.967213,18,2.555884
947,77,1671.31,4,4,2,4,3,79.025534,60.615787,0.008033,0.08342,5,0.22766,1.025641,2.727273,18,0.459939
1148,42,3621.17,6,4,2,5,4,242.991723,223.88507,1.265823,1.875,8,2.174613,5.185185,1.568627,20,2.528638
1157,104,6239.55,4,4,2,5,4,123.411248,105.505275,1.538462,2.564103,8,1.119775,1.538462,2.564103,19,1.891795
1158,66,2701.95,4,4,2,5,4,109.822578,108.807809,0.952381,1.176471,7,1.156816,4.166667,2.325581,19,1.312671
1163,48,2785.52,1,4,2,1,4,99.918071,89.647801,1.298701,1.333333,7,1.853633,2.439024,2.083333,19,1.664683
1165,88,4735.38,5,4,2,5,4,163.452908,156.666801,0.661157,1.052632,6,1.095052,1.666667,1.935484,18,2.823251
1166,240,5571.03,2,4,3,2,15,838.485296,460.549552,1.369863,1.37931,6,10.85108,3.333333,1.5625,19,6.80008
1167,255,13927.58,3,4,3,6,30,2375.152631,832.928427,2.692308,1.785714,8,7.329015,1.445783,3,18,14.585575
1171,260,22284.12,2,7,3,2,5,585.891556,240.16569,0.46875,1.470588,6,5.299401,0.735294,1.37931,18,11.639736
1172,192,19498.61,5,4,3,2,26,496.524413,225.515338,1.666667,1.818182,6,2.284287,2.083333,1.388889,19,7.601392
1179,216,11142.06,1,4,3,2,1,694.380413,274.081982,1.212121,0.930233,7,5.403647,2.272727,2.222222,19,4.140882
1181,121,0,1,4,3,6,13,571.276881,339.7064,1.142857,3.137255,10,4.949604,1.025641,1.538462,19,0.274928
1182,121,1364.9,2,4,3,1,10,552.409168,324.233439,0.884956,2.857143,7,6.073843,1.290323,1.5,21,4.22305
1183,64,4178.27,4,4,3,2,6,650.915397,331.093086,1.176471,1.025641,7,3.508437,3.157895,2.727273,18,6.563849
1185,180,13927.58,5,4,3,6,8,1085.516048,577.238639,0.727273,3.589744,6,10.86578,3.636364,1.25,20,9.003564
1186,156,7799.44,5,4,3,2,2,1001.68195,398.539843,1.052632,4.347826,6,9.405139,2,1.639344,19,9.028846
1187,165,0,4,4,3,2,16,1610.701266,752.894702,1.034483,0.96,6,12.85793,2,1.643836,18,13.458213
1189,156,4456.82,4,7,3,2,11,822.085187,372.48862,1.111111,3,7,5.911591,2.5,1.960784,19,8.805143
1191,306,13091.92,7,4,3,2,28,2030.618558,837.103052,1.034483,2,6,17.453615,2.222222,1.818182,20,14.96578
1192,289,9749.3,5,4,3,2,8,1591.732381,577.544147,1.176471,1.538462,7,7.676639,1.866667,2.564103,19,13.922215
1193,121,22284.12,3,4,3,2,1,1628.895708,510.106579,0.689655,0.979021,7,18.165873,1.643836,1.754386,19,14.91059
1200,204,5571.03,3,4,3,2,21,592.855885,352.844456,0.697674,2.978723,7,3.79133,2,1.403509,20,6.570578
1205,288,11142.06,8,7,3,7,4,2564.706576,1103.161544,0.747664,1.2,6,23.252947,1.904762,1.212121,18,13.947039
1207,306,8356.55,5,4,3,2,3,1225.850198,559.065769,2.857143,3.157895,8,7.441861,2.173913,2.264151,18,14.58696
1209,180,2506.96,4,4,3,2,32,2543.25006,942.209454,0.645161,3.076923,6,14.330951,1.886792,2.264151,18,20.998358
1210,361,22284.12,4,4,3,6,1,1680.924292,582.611306,0.629921,3.555556,6,15.565959,1.333333,2.790698,18,12.773914
1211,187,22284.12,4,4,3,2,16,1138.722957,662.112797,1.5625,1.395349,7,4.477898,2.439024,2.051282,20,14.228039
1213,182,13927.58,2,7,3,2,27,882.069942,445.319039,1.315789,2.181818,7,10.094369,1.935484,1.851852,19,9.409687
1214,221,16713.09,8,4,3,2,1,1846.29529,830.320266,1.025641,2.702703,7,14.009794,3.333333,2.727273,18,13.978011
1216,236,8356.55,3,4,3,6,20,892.033483,521.527431,2.95082,2.564103,9,8.673395,2.666667,0.813008,19,12.115189
1217,252,23676.88,6,7,3,2,26,928.846482,420.170939,0.888889,2.5,7,9.380049,1.666667,2.307692,18,7.535513
1218,247,16713.09,3,7,3,6,2,1457.161465,603.100518,0.724638,0.869565,7,11.20899,2.222222,2.702703,19,7.384245
1220,143,22284.12,3,7,3,2,1,725.121586,310.575564,1.6,2.333333,7,9.326482,1.818182,1.230769,20,3.429712
1222,110,1309.19,2,4,3,2,10,823.513804,473.732488,1.411765,2.564103,8,6.208001,3.428571,2.4,18,7.921876
1223,121,1392.76,4,4,3,2,5,760.532396,361.835898,2.295082,2.608696,9,5.628166,1.37931,1.19403,20,7.846897
2217,63,1326.26,7,0,3,2,16,461.556014,440.476916,3.333333,2.352941,9,2.964091,2.307692,2.916667,17,5.929796
2221,56,3978.78,5,0,3,2,15,241.560703,235.586142,0.456621,0.833333,5,3.379901,2.564103,2.857143,18,1.828498
2223,56,3090.19,4,0,3,2,13,663.767613,503.619195,1.111111,2.051282,6,0.813373,2.941176,2,21,5.175366
2224,56,1856.76,5,0,2,2,12,538.898294,458.580985,1.043478,2.758621,8,2.588527,2.702703,2.553191,18,6.301714
2226,56,13262.6,10,0,3,2,9,529.609504,493.247248,0.97561,3,5,4.548269,4.571429,1.818182,18,5.09148
2227,48,6631.3,1,0,2,2,5,254.918041,200.804205,0.714286,2.702703,6,2.301057,2.285714,2.745098,17,2.873942
2228,63,5305.04,11,0,3,2,10,520.068179,442.420737,0.584795,1.666667,5,5.93443,1.25,1.904762,18,6.523579
2229,63,4774.54,4,0,3,2,9,309.380192,255.615792,0.754717,1,5,3.391614,1.666667,1.904762,18,2.784064
2230,154,13262.6,9,7,3,2,19,908.296249,697.062281,0.775194,3.589744,5,8.905126,3.589744,1.818182,18,11.706624
2231,63,3978.78,5,0,2,2,15,835.389271,456.948395,0.416667,0.952381,5,4.590819,3.636364,2.631579,19,3.967416
2233,63,2387.27,14,0,2,2,19,667.567083,383.961321,0.645161,1.538462,6,4.201561,3.75,2.727273,18,6.838082
2234,63,2652.52,10,0,3,2,15,275.953384,292.768299,2,0.952381,6,1.40413,3.076923,1.643836,18,3.373913
2235,63,1061.01,1,0,3,2,5,210.457954,267.176284,1.176471,2.564103,6,1.669732,1.818182,1.639344,19,2.267716
2236,63,1326.26,5,0,3,2,19,275.765537,251.906366,0.888889,2.051282,6,2.74113,2.352941,1.967213,18,2.441542
2237,63,3448.28,3,0,3,2,6,106.941423,98.896015,0.990099,2.173913,5,1.556421,2.439024,1.5,18,2.000353
2238,63,3183.02,3,0,3,2,10,113.666397,78.018811,1.098901,1.5,6,1.072676,1.538462,1.960784,19,1.73527
2239,63,2387.27,4,0,3,2,10,343.974832,286.701849,1.15942,2.4,5,2.144775,1.449275,1.846154,18,4.798151
2240,18,3183.02,1,4,3,3,3,481.261426,386.68671,0.842105,0.8,6,1.99979,2.264151,2.857143,17,4.893269
2241,63,9283.82,4,0,2,2,7,591.701371,462.413202,1.176471,0.833333,5,5.196912,1.052632,1.935484,18,4.981203
2242,56,17241.38,3,0,3,2,10,193.914465,149.893515,1.111111,2.051282,7,2.166023,1.73913,2.4,18,1.382387
2253,63,9946.95,9,0,2,2,4,283.085198,277.198974,1.19403,1.875,5,1.798097,3.076923,3.5,17,3.622569
2254,63,5305.04,2,0,3,2,5,325.665108,285.444337,0.97561,0.535714,5,5.539842,0.833333,1.904762,18,4.644399
2267,56,3183.02,3,0,3,2,10,198.11283,173.238682,1.212121,1.860465,5,2.728299,1.632653,1.265823,19,3.832454
2269,63,2652.52,9,0,3,2,15,581.982709,532.446502,1.369863,1.538462,6,4.977277,2.051282,3.076923,18,7.154137
2270,63,2652.52,5,0,2,2,1,71.71554,95.315163,0.010041,0.062565,6,0.134799,1.538462,1.923077,19,1.591941
2271,120,11936.34,8,3,3,2,10,1588.415344,1090.965763,2.857143,2.857143,7,5.261382,2.272727,2.564103,19,15.751629
2273,96,5305.04,6,0,3,2,15,608.127221,506.792562,1.509434,1.25,6,2.186469,3.243243,2.592593,17,5.933198
2275,63,5305.04,4,0,3,2,12,253.765777,242.930875,1.037037,1.538462,8,1.463389,1.538462,1.714286,18,2.70797
2277,63,0,3,0,2,2,3,112.57765,99.263667,2.553191,1.276596,8,0.510764,1.025641,1.904762,18,1.264121
2278,63,3448.28,3,0,2,2,3,99.49073,79.19883,0.97561,0.519481,6,1.874978,1.538462,1.282051,18,2.453745
2280,187,31830.24,5,7,2,1,2,762.578207,726.210553,0.461538,1.081081,5,6.760004,1.538462,2.12766,19,9.158128
2281,104,5305.04,6,0,2,2,9,315.418174,248.910818,0.431655,1.025641,4,2.499605,1.538462,2.926829,18,1.988208
2283,204,8488.06,5,0,2,1,12,996.156207,778.760497,1.111111,0.555556,6,4.371985,3.2,1.428571,21,6.511968
2285,63,5305.04,4,0,2,2,12,485.177581,408.527478,0.645161,1.333333,5,2.640696,1.568627,3.181818,17,5.452572
2286,63,9283.82,6,0,3,2,15,693.693262,593.474499,1.818182,2.051282,6,2.511006,1.95122,2.5,17,5.593711
2289,63,2122.02,8,0,3,2,14,434.653033,369.729992,2.051282,2.222222,8,1.898069,1.428571,3.157895,18,3.834314
2291,63,2652.52,4,0,3,2,7,623.46176,483.253828,0.705882,1.538462,5,3.545929,3.589744,2.978723,17,6.160994
2922,120,6631.3,3,7,3,2,6,709.071172,668.000721,0.659341,2.777778,6,4.33033,2.666667,2.380952,19,6.392636
2932,145,3183.02,5,7,3,1,19,540.786481,481.899012,2.857143,1.818182,8,5.311331,1.538462,0.909091,19,2.868236
2964,100,5039.79,4,4,3,2,19,426.261496,472.176475,3.125,4.102564,10,4.915776,1.052632,3.076923,18,3.355899
2968,145,7957.56,5,4,3,2,20,520.335706,498.55264,0.519481,1.538462,7,8.190354,0.983607,2.903226,15,8.183554
2972,145,9283.82,6,4,3,2,3,676.043544,599.364094,0.581395,1.153846,5,7.417054,2.727273,1.643836,18,6.20602
2974,100,11936.34,4,4,3,2,20,850.344074,703.32165,2.666667,2.5,7,4.383966,3.333333,4.615385,15,5.929171
2980,120,17241.38,11,4,3,2,17,1049.981477,892.29485,1.714286,2.285714,7,7.053171,2.5,2.666667,16,12.186181
2982,100,12599.47,6,4,3,2,18,898.176816,762.706178,0.555556,2.5,6,7.245013,2.5,1.73913,16,6.960945
2984,120,3713.53,5,4,3,2,15,544.089053,450.937392,0.705882,0.983607,6,5.874368,1.714286,2.38806,16,5.266606
2988,120,2122.02,3,4,3,2,21,754.00695,686.554392,0.784314,4.444444,6,2.696395,2.727273,2.5,16,5.935637
2990,128,3978.78,3,4,3,2,16,822.846866,691.941917,1.25,2,7,3.080352,2.777778,3.478261,16,5.754117
2992,120,5305.04,4,4,3,2,20,655.85273,583.655749,1.230769,2.909091,7,6.134615,2.702703,1.176471,19,4.510698
2996,100,5305.04,6,4,3,2,19,1036.992218,833.88707,1.030928,1.2,6,9.486852,1.666667,2.4,18,6.858283
3000,145,0,3,4,3,2,3,445.041471,486.639478,0.645161,0.57971,6,7.169032,1.538462,1.568627,20,4.610383
3002,120,6366.05,5,4,3,2,21,482.744754,386.11723,1.632653,0.816327,6,4.670703,1.481481,1.428571,14,2.558692
3004,120,4509.28,7,4,3,2,22,647.155689,481.304101,1.445783,3.589744,7,4.899244,1.363636,3,18,6.423747
3006,100,14323.61,5,4,3,2,20,759.047403,549.701344,0.457143,1.176471,6,6.178974,1.904762,2,15,4.776222
3010,120,8488.06,2,7,3,2,5,601.836121,477.952117,2.162162,4.761905,9,3.085264,2,1.403509,20,7.888168
3012,120,7161.8,4,7,3,2,5,416.659179,363.409582,0.551724,3.018868,4,2.277498,1.538462,2.5,16,2.212585
3014,120,10610.08,2,7,3,2,4,591.748863,510.515394,1.333333,0.555556,6,4.086138,2.424242,2.5,17,5.596016
3016,120,2572.94,2,7,3,2,14,591.775024,464.670766,0.559441,0.952381,5,5.849883,1.204819,2.181818,18,7.031394
3020,120,8222.81,2,7,3,2,4,1207.216115,959.509143,0.564972,1.333333,5,12.225029,1.428571,2.264151,18,9.349374
3022,120,4774.54,5,7,3,2,2,987.655249,798.202522,1.587302,2.222222,6,12.712889,2.564103,2.727273,18,8.610593
3024,100,3183.02,7,7,3,1,9,406.610256,392.141824,0.467836,1.126761,5,4.923755,3.333333,2.857143,16,3.983398
3026,120,3978.78,3,7,3,1,20,744.42098,560.40342,0.559441,1.538462,6,3.481802,1.818182,2.790698,18,7.303897
3032,145,11034.48,10,7,3,1,20,681.302726,551.260312,1.470588,2.307692,7,3.14197,1.666667,2.285714,16,7.202558
3038,120,6631.3,3,7,3,1,19,917.681881,659.201011,0.549451,3.272727,5,12.959502,3.333333,1.204819,19,5.50363
3040,120,13262.6,3,7,3,1,21,619.695668,506.307938,0.458716,0.983607,5,9.690165,0.769231,2.089552,17,5.043461
3042,120,7957.56,4,7,3,1,21,870.877405,645.897446,1.470588,1.538462,6,6.072423,2.857143,2.45614,17,4.59667
3049,145,7161.8,7,7,3,1,17,773.30135,616.527208,3.2,2.352941,10,5.11076,3.076923,3.043478,17,5.760202
3053,120,7957.56,4,7,3,1,19,419.90063,362.957447,0.731707,1.714286,6,2.089593,0.952381,2.089552,17,3.667815
3055,120,5305.04,4,7,3,2,1,610.999139,529.528436,0.784314,2.051282,6,1.98491,2.647059,1.111111,18,5.828113
3057,120,9283.82,9,7,3,1,4,708.705973,572.11422,2.083333,2,9,5.472608,4.210526,2.040816,19,4.927016
3117,89,61007.96,3,7,3,2,1,618.085365,575.168893,1.538462,0.727273,7,2.779876,0.733945,2.857143,18,11.329027
3119,89,7957.56,1,7,3,2,1,312.658421,346.391275,0.006025,1.6,8,0.614617,0.833333,2.051282,18,2.000286
3125,77,0,2,7,3,2,1,457.219955,426.486686,0.952381,1.24031,7,9.84577,2.380952,1.538462,21,4.475599
3127,77,21220.16,3,7,3,2,1,535.252825,514.4241,0.987654,2.051282,8,2.017559,2,1.333333,21,4.55275
3137,89,50397.88,4,7,3,2,1,971.590198,983.06956,2.278481,1.518987,10,8.77779,2.068966,1.538462,21,10.529785
3139,74,15915.12,1,7,3,6,1,458.633644,435.090351,0.895522,4.878049,7,4.617308,2.666667,0.9375,21,5.733154
3141,77,23872.68,2,7,3,2,1,419.656844,419.893384,0.008034,1.666667,6,2.124791,1.904762,1.5,21,3.992009
3147,74,37135.28,4,7,3,2,1,798.188062,747.066845,0.869565,1.842105,7,10.297913,1.851852,2.162162,20,10.305975
3151,74,18567.64,3,7,3,6,1,395.813609,425.131866,2.068966,3.076923,9,3.445947,3.243243,1.904762,20,3.499404
3153,74,31830.24,4,7,3,2,1,413.755192,403.581722,1.363636,2.564103,7,1.527846,2.424242,1.666667,21,3.854453
3155,77,21220.16,2,7,3,2,1,410.684909,408.53595,0.634921,1.276596,7,5.823852,1.463415,2.5,17,4.085778
3159,74,53050.4,2,7,3,2,1,379.660614,364.389191,1.470588,1.538462,8,8.313319,1.176471,0.952381,21,1.71337
3163,74,38992.04,3,7,3,2,1,477.263536,444.448481,1.212121,2.45614,7,4.215627,0.895522,3.333333,18,7.67138
3170,74,21220.16,2,7,3,6,1,712.666437,640.769406,0.454545,1.403509,6,9.893859,1.212121,2.12766,19,6.50559
3174,74,18567.64,1,7,3,6,1,181.838896,146.144095,0.987654,1.818182,8,2.065545,1.754386,2.051282,20,1.07666
3176,74,13262.6,2,7,3,2,1,249.380504,230.979128,0.787402,1.690141,6,1.718853,2,1.481481,20,5.114472
3178,77,39787.8,3,7,3,2,1,1075.543283,1029.91594,0.432432,2.702703,6,9.686245,3.589744,2.222222,20,14.326608
3180,74,31830.24,2,7,3,2,1,315.461682,294.474201,1.5625,2.051282,8,3.108702,1.666667,1.818182,19,2.77654
3184,74,14588.86,1,7,3,2,1,170.428479,156.384902,1.95122,0.655738,7,0.76514,1.038961,1.538462,19,1.754262
3190,74,26525.2,2,7,3,2,1,344.344874,323.877655,0.495868,1.573034,6,10.449804,0.740741,2.4,18,3.145509
3194,74,39787.8,3,7,3,2,1,589.474828,519.69283,0.91954,1.515152,6,6.469658,3.076923,1.538462,21,5.724272
3204,160,39787.8,2,7,3,2,3,580.612716,557.865949,0.495868,1.428571,7,8.549096,1.403509,2.083333,19,8.632945
3212,190,61007.96,2,7,3,2,1,578.37138,559.79323,0.740741,2.173913,7,4.958572,1.538462,1.176471,16,2.807263
3220,84,31830.24,2,7,3,2,1,424.739783,387.745504,1.481481,2.5,9,4.278325,1.875,2.857143,19,2.723338
3224,195,21220.16,4,7,3,2,2,597.081105,575.413441,0.588235,1.5,7,7.917634,2.631579,0.9375,21,8.491385
3226,185,37135.28,4,7,3,2,1,1001.467706,966.152678,0.662983,1.666667,7,12.185123,0.666667,2.068966,18,8.667078
3230,200,26525.2,5,7,3,2,1,960.545292,926.9039,1.754386,2.758621,9,8.482315,2.222222,2.545455,17,9.579394
3232,185,26525.2,4,7,3,2,1,591.529579,578.022361,2.051282,2.857143,9,3.034562,0.769231,3.076923,18,5.088321
3236,195,34482.76,2,7,3,2,2,854.978518,875.429505,1.020408,1.481481,8,7.197586,3.333333,2.051282,20,2.0643
3242,140,79575.6,4,3,3,2,1,560.272592,463.379011,0.625,1.694915,6,4.399124,1.363636,2.083333,19,7.481972
3246,180,10610.08,2,7,3,2,1,633.46248,593.727922,0.923077,1.153846,7,4.669403,1.886792,2.666667,19,3.006828
3252,185,10610.08,2,7,3,2,2,176.11222,163.403899,0.634921,1.153846,7,1.978534,1.142857,2.142857,18,1.642093
3262,180,26525.2,2,7,3,2,1,832.277363,805.195418,1.694915,1.463415,8,4.114416,1.333333,1.016949,21,5.911047
3264,134,18567.64,2,7,3,2,1,657.435713,600.749019,1.22807,1.071429,8,8.966602,1.666667,2.564103,19,5.273705
3272,163,0,1,7,3,2,1,469.225669,417.332452,2.033898,1.538462,9,1.675248,1.025641,1.538462,18,2.146155
3274,110,53050.4,2,7,3,2,1,273.539984,261.152049,2.592593,1.081081,7,1.756029,1.333333,1.333333,19,0.782024
3276,100,26525.2,2,7,3,2,2,765.130955,723.847427,1.73913,1.609195,8,3.131939,1.311475,1.818182,18,4.206705
3278,140,39787.8,3,7,3,2,3,859.082662,823.91936,0.512821,0.638298,7,12.78696,1.149425,2.173913,19,7.214071
3280,130,47745.36,2,7,3,2,1,806.740215,754.022805,0.826446,1.276596,7,5.993027,2.162162,1.632653,20,8.171653
3282,180,13262.6,4,7,3,2,1,827.484016,771.341742,1.081081,2.295082,8,9.484051,0.677966,3.076923,18,10.352093
3284,150,26525.2,2,7,3,2,2,582.551513,590.570451,0.576923,1.263158,7,5.208746,2.4,1.481481,19,1.58904
3288,127,23872.68,2,7,3,2,1,477.10972,460.99315,0.898876,1.025641,7,5.074926,0.943396,3.181818,17,5.765469
3290,165,13262.6,3,7,3,2,1,757.668717,577.131731,1.568627,2.325581,9,5.697665,0.930233,2,17,5.719903
3292,159,21220.16,2,7,3,2,2,600.064289,455.525136,1.086957,1.25,7,5.432468,1.176471,1.016949,21,5.238903
3298,180,66313,2,7,3,2,3,341.722337,315.089293,3.333333,1.5625,8,1.682973,2.5,2.580645,20,2.00083
3306,185,26525.2,4,7,3,2,2,895.353743,908.887903,1.714286,3.404255,9,7.956656,1.395349,3.225806,19,7.95212
3326,125,31830.24,2,7,3,2,2,264.244687,251.41525,0.842105,0.909091,8,1.824161,1.304348,1.818182,18,3.522945
3328,160,39787.8,5,7,3,2,2,454.177451,517.266293,2.051282,1.5625,7,4.341256,2,2.666667,20,3.075075
3330,190,15915.12,3,7,3,2,2,207.303653,208.939007,1.538462,0.8,7,0.731121,2.040816,2.051282,20,1.199352
3338,260,23872.68,3,7,3,2,1,498.942913,377.486215,1.492537,1.263158,8,3.593593,0.9375,3.157895,18,4.534714
4048,56,14588.86,2,1,3,1,18,363.569118,295.675467,0.683761,0.769231,5,6.409272,1.73913,2,18,3.05165
4052,56,2122.02,7,1,3,1,21,453.327921,443.769746,1.445783,2.926829,7,4.08059,2.564103,2.1875,17,5.988637
4054,56,10610.08,2,1,3,1,6,181.307171,159.997864,2.051282,3.333333,10,0.310924,2.222222,1.481481,20,1.762195
4056,56,7957.56,4,1,3,1,18,450.631386,395.486844,1.764706,1.904762,7,2.943824,2.580645,3.043478,17,3.776723
4064,70,2122.02,2,1,3,1,16,291.894396,276.611318,2.142857,2,8,2.086959,3.75,2.666667,16,3.457166
4068,56,2652.52,5,1,3,1,17,460.47926,440.906044,0.847458,4.210526,5,4.579018,2.4,1.395349,15,3.327493
4072,56,2652.52,2,1,3,1,17,206.71225,191.329108,1.37931,1.538462,7,2.111591,1.142857,2.608696,18,1.253588
4078,56,13262.6,5,1,3,1,12,297.652555,196.865192,1.492537,1.025641,7,2.525693,1.777778,2.264151,18,4.327081
4084,56,1326.26,1,1,3,1,17,563.103294,371.514351,1.052632,2.352941,8,5.860592,1.5,2.745098,17,6.120517
4088,56,7957.56,6,1,3,1,17,689.484981,474.721259,0.641026,1.37931,5,7.882687,2.222222,2.666667,14,8.417666
