@relation 'combine_winter_dataframe-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute Province_ENC numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A1 numeric

@data
12003452,45,1536.39,6,4,2,4,8,4,161.00676,206.201007,6,17,2.95051
12003456,46,3072.78,4,4,2,1,8,4,434.164943,299.522531,6,18,4.598706
12003487,169,1078.17,1,4,2,1,10,4,181.43265,227.970292,6,19,0.461098
12003500,143,673.85,7,4,2,1,8,4,186.662761,216.271396,6,20,0.818954
12003526,85,1051.21,8,4,2,6,8,4,217.293597,192.80413,6,18,3.151929
12003530,25,2237.2,5,4,2,6,7,4,183.789245,219.714484,6,18,0.425765
12003534,46,1886.79,3,4,2,2,7,4,174.889995,192.257161,6,18,0.942706
12003539,52,2237.2,4,4,2,2,8,4,266.843393,168.569417,6,18,1.956417
12003543,179,5579.51,5,4,2,6,8,4,397.979213,408.467419,7,18,1.946791
12003556,44,1401.62,7,4,1,4,9,4,91.394188,161.181578,8,18,0.671429
12003578,57,619.95,4,4,2,6,8,4,147.522836,135.910417,10,18,0.663433
12003582,96,1886.79,4,4,2,6,8,4,200.835319,164.758467,8,17,1.485119
12003595,29,2237.2,3,4,2,6,7,4,157.687501,185.854906,4,17,0.347276
12003604,34,1347.71,5,4,2,1,8,4,195.805952,208.231101,6,17,0.775255
12003608,66,4743.94,6,4,2,1,13,4,374.522199,340.825304,5,18,1.832941
12003638,94,2587.6,7,4,2,6,8,4,230.184731,216.804454,6,18,2.011059
12003643,89,943.4,5,4,2,6,7,4,156.12521,141.611311,6,18,2.741333
12003647,36,2237.2,5,4,2,6,8,4,135.558383,141.535835,6,17,0.934941
12003651,144,269.54,2,4,2,6,7,4,134.859148,135.364243,6,19,0.72949
12003656,81,2749.33,5,4,2,1,8,4,681.119405,690.99265,6,18,4.171608
12003660,128,1886.79,5,4,2,1,8,4,233.969294,217.146767,8,18,0.863333
12003669,37,16172.51,5,7,3,2,30,4,493.355593,496.673589,5,20,3.654296
12003673,97,1536.39,3,4,2,1,8,4,594.518375,496.764521,6,19,3.388392
12003708,104,1536.39,0,4,2,6,8,4,249.087595,262.552162,6,18,0.633216
12003721,141,1145.55,3,4,3,2,8,4,257.592838,280.108987,6,17,0.859176
12003725,110,1536.39,3,4,2,6,3,4,239.610436,231.167668,6,18,1.593112
12003738,109,539.08,3,4,2,1,8,4,249.64734,261.229398,6,18,3.705191
12003751,49,3638.81,8,4,2,6,8,4,173.527071,188.519621,8,18,0.584314
12003760,150,3045.82,3,4,2,1,3,4,337.481544,345.639292,7,18,0.834186
12003773,55,1617.25,7,4,2,1,8,4,247.199103,231.903279,9,18,1.112175
12003790,203,3072.78,2,4,2,1,8,4,167.759991,278.492811,5,19,0.311765
12003842,39,3719.68,2,4,3,1,1,0,134.87132,116.646814,5,18,1.418046
12003864,41,3396.23,4,4,2,6,14,0,217.638736,192.877866,7,18,2.057955
12003881,103,1347.71,3,4,2,1,15,0,316.962807,306.009974,5,17,3.103864
12003885,39,2021.56,5,4,3,1,17,0,1313.165516,1334.24057,9,19,5.765504
12003894,169,5390.84,2,4,3,2,12,0,215.166603,201.152752,9,17,1.577647
12003916,91,2668.46,5,4,3,6,14,0,490.545927,468.994056,5,19,3.194659
12003920,63,2964.96,2,4,2,6,14,0,226.956733,243.10137,10,17,0.90098
12003929,22,5498.65,3,4,2,6,14,0,204.962304,182.203344,6,18,1.467045
12003959,40,3377.36,6,4,3,1,15,0,345.216583,314.722974,6,17,2.761174
12003972,39,4312.67,1,4,2,1,14,0,103.760126,92.455079,6,18,1.291379
12004011,40,3328.84,5,4,3,1,14,0,319.250715,250.184799,5,21,1.087197
12004020,39,539.08,1,4,2,6,15,0,769.440921,744.715817,6,19,4.161932
12004024,80,6738.54,5,4,2,6,14,0,316.725263,296.230109,7,19,2.204924
12004050,42,2048.52,9,4,2,1,13,0,492.819187,451.317541,6,17,3.051705
12004067,42,4043.13,5,4,2,6,14,0,345.784683,338.228688,5,17,2.637273
12004085,93,8423.18,5,4,3,1,12,0,505.18683,483.920881,6,16,1.060417
12004089,43,2021.56,4,4,2,1,15,0,281.084498,261.188494,7,17,1.968371
12004093,41,3059.3,4,4,3,1,12,0,287.35407,248.687429,4,19,4.606629
12004124,55,1482.48,1,4,2,6,14,0,152.070162,130.05796,6,18,1.77197
12004141,38,336.93,4,4,3,1,1,0,148.597528,139.883009,6,20,1.429167
12004154,138,4043.13,4,4,2,1,19,0,231.524551,259.112026,5,16,3.177429
12004167,62,4043.13,5,4,2,1,18,3,178.678125,75.402136,9,17,1.183304
12004180,15,6927.22,6,4,0,4,18,3,131.09807,90.594567,7,16,1.233539
12004202,70,2695.42,7,4,2,6,12,3,265.671045,190.929897,6,18,1.305
12004206,33,3935.31,8,4,2,4,7,3,262.25113,244.368904,8,17,1.634886
12004210,100,2695.42,10,4,2,1,7,3,197.562447,247.456573,6,18,0.790417
12004241,166,2183.29,3,0,2,6,12,3,436.701066,385.536753,6,17,3.74177
12004245,30,1374.66,4,0,2,6,12,3,157.987031,92.440671,5,18,0.849383
12004271,115,1482.48,2,4,0,4,18,3,448.974951,394.679182,6,19,3.381756
12004284,19,2964.96,1,4,2,4,18,3,321.087666,320.836422,6,17,1.493293
12004306,28,2695.42,5,4,0,1,1,3,436.941103,495.407231,5,17,2.069913
12004310,76,2991.91,12,4,2,1,18,3,462.528079,630.38527,5,18,2.837195
12004319,128,7493.26,12,0,3,1,18,3,679.9316,711.664032,6,18,5.118762
12004323,31,1347.71,1,4,2,1,1,3,597.983619,509.562496,8,18,1.661667
12004345,108,3315.36,8,4,2,6,12,3,378.965461,671.804412,6,18,2.898148
12004371,45,1482.48,9,4,2,4,17,3,1462.473518,1598.686409,6,18,5.953958
12004401,133,350.4,5,0,3,1,18,3,660.168667,656.188585,7,17,4.015089
12004410,9,2695.42,2,4,2,6,2,3,119.991339,94.048164,6,17,1.458642
12004423,55,673.85,3,4,2,6,12,3,639.724313,573.080737,6,18,2.593827
12004427,26,4043.13,5,4,2,6,12,3,410.321509,411.723325,6,18,2.207407
12004449,16,1752.02,2,4,2,4,12,3,311.639981,271.190283,8,16,2.301423
12004453,40,4312.67,2,4,2,6,11,3,210.583922,191.791725,6,17,1.702337
12004462,95,5525.61,7,4,3,6,12,3,548.145469,566.616518,6,16,2.784911
12004475,76,0,1,4,2,1,18,3,246.900582,242.846472,6,17,2.252469
12004488,95,2695.42,5,4,2,1,18,3,363.10519,349.269762,6,19,2.296748
12004492,144,2587.6,11,4,2,1,18,3,988.865654,844.361541,6,18,4.256533
12004501,52,2237.2,4,4,2,1,18,3,215.11571,227.463211,6,16,1.260163
12004527,29,5390.84,5,4,2,4,18,3,357.728627,470.43229,6,19,1.691983
12004535,50,4285.71,11,0,2,1,18,3,364.502301,419.178146,6,18,0.947315
12004544,80,4016.17,5,0,2,6,12,3,174.406034,175.26027,5,19,0.263786
12004566,104,1590.3,5,4,2,1,18,5,780.946732,306.74767,7,19,8.500766
12004570,89,18867.92,2,4,2,1,18,5,232.62574,244.229929,10,18,1.272797
12004574,66,7789.76,10,4,2,1,18,5,317.397132,317.429806,5,18,1.338889
12004592,43,8760.11,2,4,3,6,23,5,314.36333,265.844554,3,19,1.284483
12004600,45,1886.79,1,4,3,6,23,5,253.770359,205.768051,6,18,0.663602
12004605,139,1064.69,6,4,2,1,18,5,248.496579,175.531723,9,18,2.10815
12004609,85,1536.39,1,4,2,4,18,5,258.312058,144.598173,10,18,1.279885
12004613,69,1347.71,1,4,2,1,18,5,112.087856,59.456812,7,17,0.545594
12004622,67,1886.79,2,4,2,6,18,5,386.005726,320.494365,6,18,3.771839
12004631,124,1536.39,1,4,2,6,18,5,198.964862,210.713306,9,18,1.020899
12004639,70,9433.96,5,4,3,6,18,5,323.571672,326.779572,6,18,2.200104
12004644,153,2237.2,7,4,2,1,18,5,255.282405,228.109691,6,18,2.254598
12004665,108,7115.9,6,4,2,6,23,5,278.026808,275.503958,8,18,1.137209
12004670,108,6064.69,3,4,2,6,23,5,211.005053,280.103377,7,18,0.82931
12004674,200,2237.2,3,4,2,6,23,5,335.907483,328.678515,8,17,1.485824
12004683,48,6442.05,7,4,3,1,18,5,126.496188,123.159064,6,17,1.127647
12004687,274,4716.98,5,4,3,1,18,5,266.730015,256.135552,9,18,1.190839
12004713,108,336.93,1,4,2,4,15,5,122.329765,149.143793,7,18,0.117625
12004722,94,3234.5,5,4,2,6,17,5,348.381597,296.589362,8,19,2.490996
12004748,176,26954.18,1,7,2,2,18,5,1216.384161,986.672145,7,18,10.755556
12004761,36,1482.48,3,4,2,4,18,5,291.321864,251.131028,9,17,1.743103
12004765,100,673.85,6,4,2,1,18,5,245.645395,252.518426,7,18,1.144828
12004778,163,7115.9,8,4,2,6,18,5,1177.376185,491.217118,7,20,4.149234
12004813,168,6630.73,5,4,3,6,18,5,140.084364,151.125999,7,19,0.584674
12004817,150,673.85,2,4,2,4,18,5,209.981095,301.484232,6,18,1.594061
12004821,102,1401.62,7,4,2,6,18,5,295.638851,312.337025,6,18,1.796935
12004826,56,9784.37,6,4,2,6,23,5,308.324483,527.023674,7,18,1.839431
12004856,199,8194.07,17,4,2,1,18,5,366.529034,318.537392,6,17,2.66954
12004865,87,8086.25,3,4,3,1,23,5,205.083914,159.782278,10,18,1.005426
12004869,39,1347.71,4,4,2,6,3,5,88.250128,95.343839,6,18,1.259109
12004878,134,2264.15,5,4,2,1,18,5,214.487261,206.28933,6,19,0.950192
12004882,74,2156.33,1,4,2,1,18,5,130.910238,127.23551,3,18,0.457088
12004886,60,4582.21,5,4,2,4,18,5,112.961371,110.417394,6,18,0.737931
12004891,173,2587.6,3,4,2,6,1,5,314.29415,284.058514,6,19,2.450383
12004912,173,2264.15,6,4,2,1,7,5,273.769272,225.88847,6,18,3.377586
12004956,178,350.4,5,7,3,2,36,2,888.9385,905.185607,6,15,5.533133
12004964,74,3072.78,6,4,3,2,50,2,1635.605387,1036.808497,7,18,5.778112
12004995,39,2183.29,8,0,3,6,30,2,316.938881,396.654207,6,18,2.073016
12004999,77,24258.76,4,0,3,6,25,2,347.939272,342.531866,6,20,3.59127
12005008,51,10781.67,5,4,3,2,20,2,673.128095,654.69274,7,19,3.292063
12005012,54,1563.34,5,4,3,1,28,2,1014.349545,689.073948,6,19,9.961111
12005016,57,539.08,1,4,3,2,25,2,944.390669,728.730902,5,19,6.555357
12005021,58,4716.98,4,4,3,2,18,2,618.258687,530.479059,6,20,7.099608
12005025,91,4743.94,3,7,3,2,30,2,360.295159,262.73542,9,18,3.993451
12005029,61,1805.93,3,0,3,1,59,2,371.871858,332.481703,6,19,3.561373
12005034,54,539.08,5,4,3,6,30,2,494.473549,410.136437,8,18,2.285317
12005047,54,4932.61,2,0,3,6,20,2,186.940836,247.201399,10,18,0.738235
12005051,59,1563.34,2,0,3,6,35,2,614.287929,429.816832,6,18,3.199804
12005060,85,3126.68,1,7,3,6,29,2,549.913133,429.278056,7,19,5.271627
12005064,96,1347.71,1,4,3,6,20,2,577.031508,526.630506,5,19,6.160714
12005090,48,1078.17,5,4,3,6,20,2,846.595339,589.607082,6,18,7.178968
12005094,51,1563.34,1,0,3,6,30,2,846.249732,415.461674,10,17,3.008452
12005099,90,1563.34,1,0,3,6,30,2,1456.002445,1246.978632,5,19,10.245238
12005103,104,1563.34,7,7,3,6,40,2,1074.563449,843.881264,7,18,7.783922
12005107,63,6738.54,4,0,3,6,25,2,935.708233,922.725738,4,18,6.661569
12005112,54,1293.8,3,4,3,2,20,2,714.065092,723.691974,6,18,3.053175
12005120,56,5390.84,7,4,3,2,40,2,838.08125,902.281333,7,19,4.841071
12005142,58,18221.02,3,4,3,2,14,2,879.652729,688.42752,6,19,10.150198
12005146,56,4690.03,7,4,3,2,60,2,679.425781,537.518967,4,18,6.35873
12005151,60,404.31,1,4,3,2,53,2,364.168676,395.543171,5,18,0.889484
12005155,60,1051.21,5,4,3,2,12,2,852.361599,765.596592,6,19,3.361905
12005159,58,5283.02,9,4,3,2,50,2,581.099044,549.126064,7,18,4.763889
12005164,59,18867.92,6,0,3,1,40,2,1176.887574,1005.970872,9,18,3.506941
12005168,60,4097.04,14,0,3,2,20,2,677.126996,775.512183,4,18,10.246177
12005177,94,4043.13,1,4,3,2,20,2,1768.424701,821.505257,9,18,12.444167
12005181,96,1886.79,4,4,3,2,36,2,197.084316,192.692702,6,18,2.381765
12005194,59,2681.94,13,4,3,2,60,2,504.643703,542.702178,6,20,3.634722
12005237,54,5390.84,1,4,3,6,10,2,488.717611,609.754302,6,19,5.19246
12005255,57,3126.68,9,0,3,1,45,2,648.782936,699.540055,6,18,5.912353
12005259,69,1078.17,1,0,3,2,20,2,950.182227,896.192676,6,18,8.338039
12005272,254,11873.32,10,4,3,2,60,2,1915.355441,1083.718754,8,21,16.423198
12005281,63,1563.34,1,4,3,6,25,2,349.579921,259.385058,8,18,2.428235
12005298,56,4043.13,4,4,3,2,12,2,977.933966,627.431284,6,18,9.479365
12005307,120,13477.09,5,7,3,6,25,2,1388.996609,933.767612,6,19,12.900813
12005311,63,3827.49,13,4,3,6,25,2,497.783688,294.892194,6,20,4.429116
12005320,77,10000,7,4,3,6,16,7,656.288012,408.676377,5,18,4.221765
12005324,29,2806.12,4,4,3,1,6,7,117.683827,65.074328,8,16,1.24902
12005376,18,6377.55,1,4,2,5,10,7,457.868927,269.234421,7,18,2.502811
12005389,16,8928.57,2,4,2,5,1,7,1522.889241,783.683171,9,19,5.692353
12005398,339,12755.1,1,7,3,2,15,7,199.487362,115.069804,5,18,0.753333
12005428,133,6377.55,1,4,2,6,14,7,540.056901,350.82236,3,18,1.66
12005437,93,7653.06,1,4,3,6,19,7,301.577151,135.47942,8,19,1.27902
12005441,17,12755.1,1,4,2,6,20,7,868.486516,413.4907,5,18,6.290196
12005450,152,3826.53,2,7,3,2,19,7,935.165973,510.954493,7,19,3.520588
12005493,98,1530.61,1,4,2,6,19,7,824.74306,481.743454,6,19,4.397843
12005502,198,2244.9,3,7,3,6,18,7,501.601685,500.519342,6,17,3.300784
12005506,191,1530.61,2,7,3,6,20,7,92.331495,94.470142,8,19,1.023529
12005515,11,4540.82,4,4,2,1,4,7,1188.67415,524.882983,5,19,7.526761
12005532,129,5102.04,1,4,3,6,30,7,114.978429,101.122226,7,15,1.133636
12005541,210,1530.61,0,7,3,6,19,7,646.24433,353.770578,7,18,3.191373
12005567,168,19132.65,3,4,2,6,24,7,371.683594,193.807985,3,19,2.202719
12005580,44,1913.27,5,4,2,6,14,7,88.758044,52.051674,4,16,0.274902
12005597,28,2142.86,4,4,2,5,10,7,390.231938,190.968166,5,17,2.391373
12005601,62,8290.82,2,4,2,6,1,7,544.442843,206.943397,5,19,3.989286
12005606,142,17857.14,3,7,3,2,15,7,547.69203,275.86999,5,19,2.316667
12005610,72,8928.57,3,4,3,7,12,7,549.583519,309.637371,3,18,3.161569
12005632,261,7908.16,4,4,3,6,20,7,649.92231,257.806344,6,20,4.621811
12005640,249,15306.12,1,7,3,6,20,7,554.27241,248.801314,6,18,5.445417
12005658,174,7653.06,6,4,3,6,15,7,901.95772,472.980528,8,18,2.98451
12005666,24,3061.22,1,4,2,1,19,7,1109.707222,450.609815,2,19,3.553333
12005671,117,1530.61,0,7,3,6,14,7,404.778481,308.618514,3,18,0.959216
12005679,109,6632.65,2,4,2,6,19,7,249.602881,133.978458,5,17,0.87549
12005688,117,4081.63,3,4,2,6,20,7,207.918414,153.831687,9,17,1.241566
12005714,88,1530.61,1,4,2,6,19,7,222.015835,182.370813,7,15,2.099014
12005723,59,15306.12,2,4,2,1,19,7,120.128049,100.74067,9,19,0.398394
12005727,70,17857.14,2,4,2,6,19,7,187.292439,124.381565,3,18,1.527081
12005736,18,10204.08,2,4,2,6,2,7,693.665247,416.975916,5,19,4.265294
12005740,474,6377.55,3,7,3,6,19,7,1298.367482,591.920355,9,19,5.845556
12005753,12,5102.04,2,4,2,6,2,7,820.149955,419.19338,4,18,3.284156
12005762,53,637.76,2,0,3,3,21,0,772.820497,261.575777,7,19,3.905294
12005766,56,1530.61,0,0,3,6,30,0,1237.915879,432.452563,6,19,6.904118
12005779,51,255.1,1,0,3,6,21,0,229.960278,204.727605,6,20,2.50098
12005788,65,867.35,2,4,3,1,2,0,80.489289,51.915401,9,18,1.135913
12005796,50,5459.18,2,4,3,7,4,0,119.563066,59.694969,6,18,0.318072
12005831,105,12755.1,4,7,3,6,17,0,594.067528,500.643451,6,19,5.175686
12005840,246,12755.1,0,7,3,6,11,0,350.510543,203.203799,8,19,2.208235
12005853,56,25510.2,5,0,3,6,3,0,494.110265,315.528132,5,18,4.72098
12005866,82,12755.1,2,7,3,6,10,0,743.534257,399.342107,5,18,4.899608
12005879,92,27423.47,5,7,3,6,6,0,1178.526967,837.174405,10,19,5.194792
12005883,45,11479.59,0,7,3,6,18,0,154.766542,121.396405,6,18,1.586198
12005896,56,2551.02,3,0,2,6,2,0,1044.624998,411.756966,8,19,3.121429
12005909,56,25510.2,5,0,3,6,9,0,215.09619,231.542675,5,16,1.291071
12005918,48,5102.04,6,0,3,1,3,0,844.013302,376.136227,5,19,5.949145
12005931,48,2602.04,12,4,3,1,12,0,281.680523,291.714812,6,19,4.232308
12005935,51,11479.59,1,0,3,6,30,0,194.501428,168.321006,6,21,2.500256
12005948,42,12755.1,3,0,3,1,13,0,866.06796,349.648574,6,19,4.226587
12005970,42,637.76,2,0,3,1,1,0,177.667454,128.701175,8,18,0.826078
12005983,152,1012.76,0,7,3,6,20,0,248.986668,171.353275,9,19,1.152157
12006000,51,5102.04,4,0,3,6,1,0,233.879931,220.830424,6,20,1.10377
12006009,56,3265.31,7,0,3,1,20,0,494.173207,253.001734,6,18,6.737843
12006013,56,1632.65,4,5,3,1,2,0,467.035253,202.81267,6,21,2.020196
12006022,51,30612.24,2,0,3,6,1,0,186.537857,110.79149,6,18,2.272157
12006052,20,12755.1,1,4,2,6,1,0,3043.14137,1538.537428,6,19,16.260588
12006104,98,14030.61,1,7,3,6,19,0,188.958265,150.956685,6,17,2.351562
12006126,101,12755.1,5,7,3,6,19,0,386.691303,255.972536,5,18,5.768824
12006143,56,22959.18,4,0,3,6,11,0,300.15008,154.508973,4,20,3.605754
12006178,64,1352.04,6,4,2,1,13,0,217.197015,129.806534,6,19,2.327778
12006199,36,2372.45,5,4,2,1,1,0,188.334106,95.304742,5,18,2.706874
12006208,92,7372.45,4,4,2,6,20,0,279.361194,198.633198,5,18,3.379664
12006230,42,714.29,3,4,2,6,15,0,190.685507,119.695179,7,19,1.431944
12006247,108,5102.04,6,4,3,1,13,0,313.452137,232.528461,5,17,3.046609
12006251,115,2525.51,5,4,3,1,13,0,1942.18681,1028.842954,6,18,3.290885
12006256,178,6071.43,4,4,2,1,3,0,228.200859,142.561823,7,19,1.63631
12006260,186,1530.61,1,4,2,1,13,0,284.380364,235.656385,7,19,1.830159
12006282,64,2602.04,7,4,3,1,6,0,569.687581,348.245274,4,17,3.524735
12006286,5,3061.22,4,4,2,1,4,0,269.721115,169.337411,5,17,2.468949
12006299,49,5459.18,2,4,2,1,13,0,163.958288,96.28896,4,18,2.112284
12006303,65,1530.61,2,4,2,1,10,0,470.602319,303.893163,7,18,2.131656
12006316,192,1887.76,2,4,3,6,15,0,171.555286,143.077002,6,18,1.099197
12006338,38,4591.84,1,4,2,1,13,0,117.134294,76.787871,6,18,1.185141
12006364,44,4897.96,6,4,3,6,1,0,199.984041,107.575998,6,18,1.91746
12006386,33,2551.02,0,4,2,6,13,0,412.614652,317.545808,6,19,0.564556
12006399,39,1989.8,3,4,2,6,15,0,233.877329,145.526085,5,17,2.524279
12006403,200,2551.02,4,4,2,6,13,0,148.124763,68.804761,6,20,2.026397
12006412,55,1887.76,2,4,2,5,5,0,188.834617,122.61422,6,17,2.042659
12006416,40,2602.04,5,4,2,6,15,0,445.050871,292.486834,8,17,2.12877
12006433,37,2908.16,4,4,3,6,15,0,379.577799,225.551084,5,17,2.643849
12006451,64,1530.61,4,4,3,1,13,0,475.456159,316.205408,6,17,1.219986
12006477,38,3418.37,3,4,2,1,13,0,184.247598,147.258973,5,16,1.294751
12006490,51,1530.61,3,4,2,6,10,0,184.865897,115.261357,6,19,0.472421
12006546,18,2346.94,6,4,2,4,17,3,76.689091,86.244493,6,18,1.056639
12006568,62,1275.51,5,4,2,1,13,3,350.889898,231.888189,6,18,1.89522
12006572,30,2117.35,6,4,2,4,10,3,273.262111,148.174483,6,17,1.015747
12006576,58,3035.71,8,4,2,1,10,3,202.200753,115.323692,5,18,1.201905
12006581,136,9642.86,4,4,2,1,17,3,196.964484,134.414686,6,18,1.151059
12006594,63,2270.41,3,4,2,1,1,3,249.115273,143.107455,7,18,2.463655
12006607,176,714.29,8,0,3,6,17,3,333.30816,224.956969,6,17,3.197358
12006611,45,0,2,0,2,6,17,3,95.349553,57.691011,6,18,0.54644
12006624,75,318.88,1,0,2,2,1,3,113.793271,102.323609,6,18,1.111111
12006637,101,1760.2,2,4,2,4,17,3,394.663379,246.560947,6,19,2.621789
12006646,16,1913.27,3,4,2,4,2,3,381.237353,215.396249,5,16,2.864458
12006650,17,816.33,6,4,2,4,17,3,340.506044,205.372727,6,15,1.396951
12006659,225,6377.55,1,4,2,6,1,3,1357.227725,835.177894,6,18,9.050855
12006672,29,255.1,0,4,2,1,7,3,467.050228,330.89953,6,17,3.097024
12006676,81,2602.04,5,7,2,6,17,3,366.809033,235.796943,6,18,2.556151
12006680,47,2576.53,3,7,2,6,1,3,170.367499,137.325149,6,18,1.364103
12006711,71,4158.16,10,4,2,6,17,3,548.531727,327.271613,6,18,4.602745
12006715,96,8928.57,1,0,2,2,10,3,293.305219,197.412884,6,18,1.821569
12006737,43,357.14,8,4,2,4,17,3,1230.206017,745.626115,6,18,7.402353
12006741,60,7653.06,3,4,2,6,17,3,317.307978,215.530552,7,18,2.044715
12006767,116,1530.61,6,7,2,6,17,3,600.036258,460.792334,7,17,2.512757
12006789,59,357.14,2,4,2,6,17,3,492.735956,311.257327,6,18,2.209675
12006793,68,357.14,5,4,2,3,17,3,463.851352,286.209992,5,15,2.368164
12006815,19,1530.61,2,4,2,4,15,3,343.707739,223.550208,8,15,2.172024
12006854,98,2270.41,5,4,2,1,17,3,351.348721,247.320992,6,18,1.742517
12006858,156,3469.39,11,7,2,1,17,3,803.180738,587.584152,9,18,4.993496
12006867,9,1275.51,2,4,2,4,5,3,254.118123,151.927318,6,16,1.400694
12006871,30,1530.61,3,4,2,1,17,3,204.971426,98.435456,7,18,1.188272
12006880,20,3061.22,2,4,2,4,16,3,171.889776,125.213454,6,18,0.640254
12006884,20,3061.22,3,4,2,4,10,3,280.250558,311.774746,6,17,1.607018
12006893,82,3571.43,2,0,2,1,17,3,451.082129,276.813916,7,15,3.354217
12006897,64,4821.43,2,0,3,1,40,3,471.413149,295.727269,5,17,7.320883
12006901,97,23316.33,6,0,2,1,17,3,164.246151,374.83863,6,17,1.642949
12006910,80,2806.12,1,0,2,6,17,3,105.204976,71.714998,9,18,0.133198
12006919,24,1913.27,1,0,2,6,1,3,165.751878,91.07444,8,17,0.921705
12007010,42,255.1,3,4,2,6,3,4,440.079313,321.667638,6,19,3.042308
12007014,72,1071.43,8,4,2,6,11,4,395.030165,197.132184,6,18,2.569444
12007023,84,765.31,3,4,2,1,1,4,132.866126,81.8852,7,17,1.005285
12007027,47,2806.12,1,4,2,6,11,4,223.471307,139.144725,6,17,2.973374
12007031,39,3163.27,6,4,2,1,10,4,475.123506,301.207557,6,17,3.759959
12007040,107,2563.78,5,4,2,1,8,4,341.591657,195.909201,6,18,2.507229
12007057,289,2551.02,3,7,3,2,4,4,339.870998,224.305465,6,19,1.095
12007062,185,637.76,1,4,2,2,11,4,170.595681,130.431967,6,18,0.462851
12007075,152,12512.76,10,4,2,1,11,4,106.14921,107.525708,6,19,1.394177
12007083,38,1530.61,5,4,2,1,11,4,74.849514,73.619796,5,18,0.389357
12007101,95,1428.57,8,4,2,1,11,4,121.807941,95.3019,6,18,1.729065
12007105,20,0,1,4,0,6,11,4,233.844949,142.472682,10,18,0.40752
12007109,63,1887.76,2,0,2,2,9,4,168.143984,100.925848,6,18,0.819919
12007118,169,2270.41,6,4,2,1,20,4,395.424199,271.232697,7,18,0.941772
12007144,85,1403.06,0,4,2,1,7,4,190.830967,111.369029,6,17,1.151899
12007153,46,2551.02,4,4,2,1,16,4,107.969251,103.355612,6,18,0.728903
12007157,122,2244.9,3,4,2,6,9,4,168.491354,95.313796,10,16,0.999786
12007170,61,2244.9,3,4,2,6,11,4,218.71639,137.061641,6,17,1.420253
12007174,32,255.1,1,4,2,6,11,4,165.544097,60.617907,7,18,1.1
12007179,90,2168.37,1,4,2,1,15,4,140.876959,104.751982,4,17,0.908635
12007183,79,994.9,5,4,2,1,5,4,259.121211,173.993075,6,18,2.636546
12007187,65,1530.61,1,4,2,1,10,4,167.916811,106.548333,9,18,1.014659
12007192,86,2397.96,3,4,2,6,11,4,188.857411,85.687806,5,18,2.068776
12007196,35,0,0,4,2,6,11,4,469.741647,271.500087,5,17,3.978481
12007200,45,6377.55,1,4,2,2,11,4,196.965769,141.085493,5,18,0.414346
12007205,68,1734.69,3,4,2,6,11,4,247.589299,125.912748,8,18,2.136585
12007209,106,3316.33,7,4,2,1,11,4,204.136882,151.299575,6,18,1.275203
12007213,129,2244.9,7,4,2,6,11,4,288.257125,156.009335,6,17,1.419512
12007218,95,2755.1,5,4,2,6,5,4,144.719705,103.850657,6,18,1.901807
12007222,45,1530.61,7,4,2,1,6,4,144.170763,96.546818,6,17,0.880522
12007231,194,6135.2,7,4,2,1,11,4,725.760206,459.516866,5,18,4.353213
12007235,127,1530.61,5,4,2,1,11,4,221.897613,137.31314,5,18,1.654819
12007244,157,20408.16,4,7,3,2,11,4,556.35498,358.42399,6,18,3.362249
12007248,376,1887.76,2,4,2,1,11,4,541.311789,305.784237,6,18,2.836546
12007261,56,510.2,2,4,2,6,7,4,219.753979,138.870813,6,18,1.552811
12007270,63,714.29,3,4,2,1,3,4,147.593235,103.609407,6,18,1.521285
12007283,62,0,2,4,2,6,11,4,223.102546,161.101813,6,18,1.160843
12007296,141,0,1,7,3,2,7,4,406.071914,223.744254,6,18,2.351406
12007300,135,3775.51,5,4,2,1,3,4,259.048581,151.792219,5,18,1.706627
12007309,67,714.29,6,4,2,6,8,4,107.889399,74.430158,6,18,0.44321
12007313,103,1071.43,8,4,0,6,8,4,322.938716,210.263077,6,18,3.349398
12007326,92,3188.78,11,4,2,1,11,4,286.992026,139.068096,6,17,1.48755
12007348,58,2551.02,4,4,2,1,11,4,224.515358,174.356772,9,18,0.621285
12007365,195,1530.61,3,4,2,1,12,4,276.401606,197.16427,6,18,0.167671
12007378,9,3188.78,1,4,2,1,1,4,86.616963,99.089622,4,19,0.799197
12007382,48,2551.02,2,4,2,2,7,4,112.376997,68.397375,6,19,0.738584
12007387,34,1887.76,5,4,2,1,21,5,582.871034,258.055918,6,18,3.452778
12007391,126,714.29,5,7,2,1,2,5,264.748114,181.496326,6,18,2.036514
12007400,108,0,5,4,2,1,21,5,408.111105,253.689859,6,17,2.871759
12007413,80,12755.1,5,4,3,6,15,5,210.316576,223.894293,6,17,1.846275
12007417,57,7908.16,3,4,2,1,9,5,259.742834,248.580838,5,18,2.037037
