@relation 'combine_winter_dataframe-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,12'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute Province_ENC numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute mu2 numeric
@attribute A2 numeric
@attribute sigma2 numeric

@data
12002845,86,1527.58,5,4,2,1,15,5,295.417017,269.109194,7,2.551163,18,4.177907,1.818182
12002850,113,2234.79,4,4,2,6,14,5,343.033368,265.626349,9,1.203488,17,2.278876,1.176471
12002854,23,1527.58,1,4,2,6,14,5,87.78607,53.725736,7,0.606298,17,0.888566,1.463415
12002858,30,2050.92,4,4,3,6,14,5,291.529254,262.475424,6,1.030356,18,1.662984,0.857143
12002867,69,7425.74,4,4,2,4,15,5,418.002476,292.864357,8,2.555641,19,4.078571,2.5
12002876,137,707.21,4,4,2,6,15,5,245.909549,212.367127,8,1.75902,18,3.766471,2.5
12002880,26,0,0,4,2,4,15,5,150.119706,136.203494,9,0.863333,18,2.471667,2.142857
12002889,100,2942.01,2,4,2,6,15,5,219.875069,187.492314,7,0.398922,19,2.263529,1.025641
12002897,54,3960.4,1,4,2,6,15,5,218.975914,172.835321,6,0.647822,18,0.788431,2.051282
12002902,121,2234.79,4,4,2,1,15,5,147.360252,120.955715,10,1.714706,19,1.671569,2.051282
12002906,125,4243.28,6,4,2,2,10,5,183.139842,180.226558,9,0.960465,18,2.118798,1.666667
12002919,86,3055.16,2,4,2,1,10,5,231.901781,194.735058,10,1.529554,18,2.063372,3.636364
12002923,178,4596.89,4,4,2,1,15,5,378.464725,302.05689,9,1.057946,20,1.715698,1.025641
12002993,164,707.21,4,4,2,1,7,4,731.752411,531.12579,6,4.463447,18,8.472056,0.638298
12002997,156,353.61,4,4,2,1,7,4,250.377906,163.005403,7,1.170971,18,4.827359,2.222222
12003006,66,2192.36,7,4,2,6,15,3,78.624645,50.883591,6,0.552121,18,1.023529,2.051282
12003010,61,1838.76,7,4,2,4,10,3,195.961201,167.294007,8,1.373761,17,3.468431,1.818182
12003014,70,2545.97,5,4,2,6,10,3,193.506405,183.364311,6,0.617237,18,1.825686,1.25
12003019,184,8599.72,6,4,2,6,15,3,989.676966,839.365577,6,8.05404,18,5.655761,2.307692
12003045,84,33692.72,8,4,3,6,15,7,618.645549,674.299703,6,3.752107,18,5.30364,1.081081
12003049,21,5390.84,2,4,2,1,7,7,156.87237,98.272141,7,0.75613,17,1.396378,2.857143
12003071,200,16172.51,1,7,3,2,15,7,372.877305,231.565968,7,1.820231,19,2.323791,1.886792
12003075,136,20215.63,6,7,3,2,15,7,577.737753,481.733651,7,4.276515,19,2.905455,2.040816
12003097,136,1388.14,0,4,2,6,15,7,495.117579,398.057378,10,3.007765,19,4.704053,2.666667
12003101,138,7142.86,1,4,2,6,15,7,846.326596,489.823181,9,3.940582,18,6.376946,3.75
12003110,84,5390.84,2,4,3,1,6,7,327.843236,245.577389,8,1.220575,18,2.649174,1.333333
12003114,65,6778.98,2,4,2,6,15,7,871.293414,616.083436,5,4.37803,18,9.456439,1.714286
12003136,80,10781.67,2,4,2,6,5,7,303.204001,298.697732,3,1.016477,19,1.492349,1.025641
12003162,51,6415.09,2,4,3,5,15,7,85.448823,101.18841,7,1.302193,19,2.809474,0.512821
12003166,56,5390.84,4,4,3,1,15,7,687.872071,646.043717,8,2.620455,18,6.078409,2.051282
12003170,41,4043.13,4,4,2,1,15,7,233.608975,160.828316,4,2.086364,18,2.791288,0.754717
12003175,162,1388.14,3,4,2,6,11,7,447.261061,387.865867,9,2.311174,17,3.436364,2.051282
12003179,29,0,0,4,0,6,29,7,106.003253,106.934943,8,1.141098,19,1.400606,3.111111
12003201,65,2021.56,3,4,2,1,15,7,524.971764,445.079165,9,1.89632,20,6.421367,2.142857
12003214,102,4043.13,2,4,3,1,5,7,992.02558,567.544118,8,4.900588,19,5.363922,3.636364
12003218,115,1415.09,2,7,3,1,15,7,437.015123,492.754885,4,2.673922,19,5.99549,0.740741
12003227,141,5390.84,4,4,2,1,15,7,466.644363,388.415126,3,2.07008,18,3.244578,1.538462
12003231,171,16172.51,7,4,3,1,15,7,640.297689,619.641815,6,3.780723,20,4.660155,0.655738
12003244,188,2695.42,2,4,2,6,15,7,190.258249,199.371549,5,3.816889,19,2.724444,1.904762
12003270,52,7547.17,1,4,2,5,3,7,259.217627,191.805993,5,3.001136,19,1.659508,0.983607
12003274,62,5390.84,2,4,2,1,1,7,450.090711,336.031104,5,2.267045,19,2.590265,0.810811
12003279,153,21563.34,5,4,3,2,15,7,547.986116,458.395191,9,2.034056,19,4.145155,2.44898
12003287,49,6738.54,0,4,3,1,15,7,561.201639,309.680669,6,5.605096,19,6.214924,0.740741
12003296,118,673.85,5,4,3,1,20,7,558.12666,444.00166,6,5.796846,17,4.041367,1.153846
12003305,100,9474.39,4,4,2,6,15,7,324.537754,305.884063,6,3.519679,19,5.38427,1.481481
12003313,177,8126.68,3,7,3,6,15,7,534.232779,405.934425,6,3.824295,19,4.604007,0.909091
12003318,101,1415.09,1,4,3,1,15,7,218.749644,428.969854,10,0.90406,18,2.490171,1.025641
12003322,68,1415.09,4,4,3,1,5,7,163.237073,195.827608,10,0.62549,22,1.26348,2.352941
12003339,22,2776.28,1,4,2,1,15,7,892.235095,498.832152,8,4.284091,18,9.987311,2.727273
12003344,112,1388.14,0,4,3,6,13,7,430.827746,570.633028,4,0.912689,19,4.786629,1.25
12003352,108,1388.14,3,4,2,6,14,7,286.049464,265.462236,8,0.880682,17,3.795833,1.666667
12003383,75,6738.54,4,4,3,1,4,7,324.965943,309.280257,4,3.90144,17,4.255144,2.5
12003387,89,1415.09,2,4,2,1,15,7,191.264558,215.730985,8,1.150617,16,1.309259,0.816327
12003400,100,10781.67,5,7,3,2,15,7,598.841841,489.528134,3,4.276667,18,8.460784,1.702128
12003409,100,6738.54,4,4,2,1,1,7,120.024568,133.881588,5,1.38642,20,1.575397,1.428571
12003413,66,7008.09,2,4,2,6,15,7,85.036641,129.229172,3,0.517078,18,1.339095,0.377358
12003417,77,6778.98,1,4,3,6,15,7,500.265187,527.438346,5,3.60823,18,5.460905,0.952381
12003435,46,404.31,2,4,2,6,7,4,549.433466,514.765601,5,2.299509,19,1.287103,1.538462
12003439,52,1725.07,7,4,2,6,8,4,243.096757,192.167719,10,1.407738,18,3.480754,1.73913
12003452,45,1536.39,6,4,2,4,8,4,161.00676,206.201007,6,2.95051,17,3.102335,0.701754
12003456,46,3072.78,4,4,2,1,8,4,434.164943,299.522531,6,4.598706,18,6.100784,0.903226
12003487,169,1078.17,1,4,2,1,10,4,181.43265,227.970292,6,0.461098,19,2.219902,2.051282
12003500,143,673.85,7,4,2,1,8,4,186.662761,216.271396,6,0.818954,20,0.227843,0.583942
12003526,85,1051.21,8,4,2,6,8,4,217.293597,192.80413,6,3.151929,18,2.590909,0.898876
12003530,25,2237.2,5,4,2,6,7,4,183.789245,219.714484,6,0.425765,18,1.909216,0.618557
12003534,46,1886.79,3,4,2,2,7,4,174.889995,192.257161,6,0.942706,18,1.734314,1.818182
12003539,52,2237.2,4,4,2,2,8,4,266.843393,168.569417,6,1.956417,18,3.659412,1.538462
12003543,179,5579.51,5,4,2,6,8,4,397.979213,408.467419,7,1.946791,18,4.162157,1.176471
12003556,44,1401.62,7,4,1,4,9,4,91.394188,161.181578,8,0.671429,18,1.550992,2.564103
12003578,57,619.95,4,4,2,6,8,4,147.522836,135.910417,10,0.663433,18,1.685569,3.030303
12003582,96,1886.79,4,4,2,6,8,4,200.835319,164.758467,8,1.485119,17,2.217009,2.051282
12003595,29,2237.2,3,4,2,6,7,4,157.687501,185.854906,4,0.347276,17,2.559614,2.051282
12003604,34,1347.71,5,4,2,1,8,4,195.805952,208.231101,6,0.775255,17,2.409216,0.062565
12003608,66,4743.94,6,4,2,1,13,4,374.522199,340.825304,5,1.832941,18,4.114118,1.702128
12003638,94,2587.6,7,4,2,6,8,4,230.184731,216.804454,6,2.011059,18,2.022941,0.740741
12003643,89,943.4,5,4,2,6,7,4,156.12521,141.611311,6,2.741333,18,1.873922,1.311475
12003647,36,2237.2,5,4,2,6,8,4,135.558383,141.535835,6,0.934941,17,1.701373,0.733945
12003651,144,269.54,2,4,2,6,7,4,134.859148,135.364243,6,0.72949,19,2.128529,0.062565
12003656,81,2749.33,5,4,2,1,8,4,681.119405,690.99265,6,4.171608,18,7.342157,0.952381
12003660,128,1886.79,5,4,2,1,8,4,233.969294,217.146767,8,0.863333,18,3.539882,1.025641
12003669,37,16172.51,5,7,3,2,30,4,493.355593,496.673589,5,3.654296,20,4.278806,1.454545
12003673,97,1536.39,3,4,2,1,8,4,594.518375,496.764521,6,3.388392,19,8.020294,0.869565
12003708,104,1536.39,0,4,2,6,8,4,249.087595,262.552162,6,0.633216,18,2.079412,0.550459
12003721,141,1145.55,3,4,3,2,8,4,257.592838,280.108987,6,0.859176,17,5.069118,1.333333
12003725,110,1536.39,3,4,2,6,3,4,239.610436,231.167668,6,1.593112,18,5.042602,1.025641
12003738,109,539.08,3,4,2,1,8,4,249.64734,261.229398,6,3.705191,18,2.291465,0.522876
12003751,49,3638.81,8,4,2,6,8,4,173.527071,188.519621,8,0.584314,18,2.001294,1.363636
12003760,150,3045.82,3,4,2,1,3,4,337.481544,345.639292,7,0.834186,18,1.779536,0.888889
12003773,55,1617.25,7,4,2,1,8,4,247.199103,231.903279,9,1.112175,18,3.921569,1.818182
12003790,203,3072.78,2,4,2,1,8,4,167.759991,278.492811,5,0.311765,19,0.893431,1.538462
12003842,39,3719.68,2,4,3,1,1,0,134.87132,116.646814,5,1.418046,18,2.365134,1.333333
12003864,41,3396.23,4,4,2,6,14,0,217.638736,192.877866,7,2.057955,18,2.059091,1.702128
12003881,103,1347.71,3,4,2,1,15,0,316.962807,306.009974,5,3.103864,17,2.745644,0.769231
12003885,39,2021.56,5,4,3,1,17,0,1313.165516,1334.24057,9,5.765504,19,7.633333,6
12003894,169,5390.84,2,4,3,2,12,0,215.166603,201.152752,9,1.577647,17,2.634118,2.105263
12003916,91,2668.46,5,4,3,6,14,0,490.545927,468.994056,5,3.194659,19,4.106439,1.428571
12003920,63,2964.96,2,4,2,6,14,0,226.956733,243.10137,10,0.90098,17,2.68098,5
12003929,22,5498.65,3,4,2,6,14,0,204.962304,182.203344,6,1.467045,18,2.010038,0.818713
12003959,40,3377.36,6,4,3,1,15,0,345.216583,314.722974,6,2.761174,17,4.46572,4.347826
12003972,39,4312.67,1,4,2,1,14,0,103.760126,92.455079,6,1.291379,18,2.425479,0.519481
12004011,40,3328.84,5,4,3,1,14,0,319.250715,250.184799,5,1.087197,21,2.399432,1.071429
12004020,39,539.08,1,4,2,6,15,0,769.440921,744.715817,6,4.161932,19,4.641288,1.935484
12004024,80,6738.54,5,4,2,6,14,0,316.725263,296.230109,7,2.204924,19,3.881818,3.076923
12004050,42,2048.52,9,4,2,1,13,0,492.819187,451.317541,6,3.051705,17,5.479545,2.5
12004067,42,4043.13,5,4,2,6,14,0,345.784683,338.228688,5,2.637273,17,5.426705,2.745098
12004085,93,8423.18,5,4,3,1,12,0,505.18683,483.920881,6,1.060417,16,3.528788,0.571429
12004089,43,2021.56,4,4,2,1,15,0,281.084498,261.188494,7,1.968371,17,4.324242,2.564103
12004093,41,3059.3,4,4,3,1,12,0,287.35407,248.687429,4,4.606629,19,1.72197,1.458333
12004124,55,1482.48,1,4,2,6,14,0,152.070162,130.05796,6,1.77197,18,1.69072,0.465116
12004141,38,336.93,4,4,3,1,1,0,148.597528,139.883009,6,1.429167,20,1.826326,0.5
12004154,138,4043.13,4,4,2,1,19,0,231.524551,259.112026,5,3.177429,16,2.095476,0.909091
12004167,62,4043.13,5,4,2,1,18,3,178.678125,75.402136,9,1.183304,17,2.174768,2.564103
12004180,15,6927.22,6,4,0,4,18,3,131.09807,90.594567,7,1.233539,16,0.821399,0.941176
12004202,70,2695.42,7,4,2,6,12,3,265.671045,190.929897,6,1.305,18,2.618542,0.754717
12004206,33,3935.31,8,4,2,4,7,3,262.25113,244.368904,8,1.634886,17,5.385928,2.051282
12004210,100,2695.42,10,4,2,1,7,3,197.562447,247.456573,6,0.790417,18,1.922708,0.666667
12004241,166,2183.29,3,0,2,6,12,3,436.701066,385.536753,6,3.74177,17,5.427366,2.051282
12004245,30,1374.66,4,0,2,6,12,3,157.987031,92.440671,5,0.849383,18,2.439506,0.146138
12004271,115,1482.48,2,4,0,4,18,3,448.974951,394.679182,6,3.381756,19,7.23834,1.891892
12004284,19,2964.96,1,4,2,4,18,3,321.087666,320.836422,6,1.493293,17,4.121138,0.952381
12004306,28,2695.42,5,4,0,1,1,3,436.941103,495.407231,5,2.069913,17,4.366234,1.612903
12004310,76,2991.91,12,4,2,1,18,3,462.528079,630.38527,5,2.837195,18,7.408333,1.95122
12004319,128,7493.26,12,0,3,1,18,3,679.9316,711.664032,6,5.118762,18,7.262589,1.666667
12004323,31,1347.71,1,4,2,1,1,3,597.983619,509.562496,8,1.661667,18,3.7675,1.587302
12004345,108,3315.36,8,4,2,6,12,3,378.965461,671.804412,6,2.898148,18,4.164403,2.051282
12004371,45,1482.48,9,4,2,4,17,3,1462.473518,1598.686409,6,5.953958,18,10.363125,0.754717
12004401,133,350.4,5,0,3,1,18,3,660.168667,656.188585,7,4.015089,17,7.077846,1.290323
12004410,9,2695.42,2,4,2,6,2,3,119.991339,94.048164,6,1.458642,17,1.85535,1.960784
12004423,55,673.85,3,4,2,6,12,3,639.724313,573.080737,6,2.593827,18,6.014815,2.564103
12004427,26,4043.13,5,4,2,6,12,3,410.321509,411.723325,6,2.207407,18,2.636214,0.615385
12004449,16,1752.02,2,4,2,4,12,3,311.639981,271.190283,8,2.301423,16,2.360366,2.580645
12004453,40,4312.67,2,4,2,6,11,3,210.583922,191.791725,6,1.702337,17,2.637297,1.6
12004462,95,5525.61,7,4,3,6,12,3,548.145469,566.616518,6,2.784911,16,4.774005,1.37931
12004475,76,0,1,4,2,1,18,3,246.900582,242.846472,6,2.252469,17,2.883333,3.111111
12004488,95,2695.42,5,4,2,1,18,3,363.10519,349.269762,6,2.296748,19,4.276423,2.857143
12004492,144,2587.6,11,4,2,1,18,3,988.865654,844.361541,6,4.256533,18,10.410192,1.142857
12004501,52,2237.2,4,4,2,1,18,3,215.11571,227.463211,6,1.260163,16,1.881301,0.12513
12004527,29,5390.84,5,4,2,4,18,3,357.728627,470.43229,6,1.691983,19,2.500633,2.44898
12004535,50,4285.71,11,0,2,1,18,3,364.502301,419.178146,6,0.947315,18,1.721577,2.272727
12004544,80,4016.17,5,0,2,6,12,3,174.406034,175.26027,5,0.263786,19,0.752263,0.08342
12004566,104,1590.3,5,4,2,1,18,5,780.946732,306.74767,7,8.500766,19,10.183769,4
12004570,89,18867.92,2,4,2,1,18,5,232.62574,244.229929,10,1.272797,18,1.621264,1.428571
12004574,66,7789.76,10,4,2,1,18,5,317.397132,317.429806,5,1.338889,18,1.372605,0.666667
12004592,43,8760.11,2,4,3,6,23,5,314.36333,265.844554,3,1.284483,19,3.047057,0.512821
12004600,45,1886.79,1,4,3,6,23,5,253.770359,205.768051,6,0.663602,18,0.837165,1.538462
12004605,139,1064.69,6,4,2,1,18,5,248.496579,175.531723,9,2.10815,18,3.830651,3.125
12004609,85,1536.39,1,4,2,4,18,5,258.312058,144.598173,10,1.279885,18,3.565517,2.564103
12004613,69,1347.71,1,4,2,1,18,5,112.087856,59.456812,7,0.545594,17,1.052682,1.538462
12004622,67,1886.79,2,4,2,6,18,5,386.005726,320.494365,6,3.771839,18,3.804598,2.222222
12004631,124,1536.39,1,4,2,6,18,5,198.964862,210.713306,9,1.020899,18,2.214559,1.052632
12004639,70,9433.96,5,4,3,6,18,5,323.571672,326.779572,6,2.200104,18,2.070219,0.672269
12004644,153,2237.2,7,4,2,1,18,5,255.282405,228.109691,6,2.254598,18,1.729885,0.8
12004665,108,7115.9,6,4,2,6,23,5,278.026808,275.503958,8,1.137209,18,2.858333,2.857143
12004670,108,6064.69,3,4,2,6,23,5,211.005053,280.103377,7,0.82931,18,2.660153,1.025641
12004674,200,2237.2,3,4,2,6,23,5,335.907483,328.678515,8,1.485824,17,3.139464,3.888889
12004683,48,6442.05,7,4,3,1,18,5,126.496188,123.159064,6,1.127647,17,2.010784,0.816327
12004687,274,4716.98,5,4,3,1,18,5,266.730015,256.135552,9,1.190839,18,2.630843,2.051282
12004713,108,336.93,1,4,2,4,15,5,122.329765,149.143793,7,0.117625,18,0.20249,0.041797
12004722,94,3234.5,5,4,2,6,17,5,348.381597,296.589362,8,2.490996,19,1.851237,3.333333
12004748,176,26954.18,1,7,2,2,18,5,1216.384161,986.672145,7,10.755556,18,13.223372,1.578947
12004761,36,1482.48,3,4,2,4,18,5,291.321864,251.131028,9,1.743103,17,3.028736,2.222222
12004765,100,673.85,6,4,2,1,18,5,245.645395,252.518426,7,1.144828,18,2.649042,1.025641
12004778,163,7115.9,8,4,2,6,18,5,1177.376185,491.217118,7,4.149234,20,9.575862,1.052632
12004813,168,6630.73,5,4,3,6,18,5,140.084364,151.125999,7,0.584674,19,1.411703,1.538462
12004817,150,673.85,2,4,2,4,18,5,209.981095,301.484232,6,1.594061,18,0.977203,0.146138
12004821,102,1401.62,7,4,2,6,18,5,295.638851,312.337025,6,1.796935,18,3.184866,1.09589
12004826,56,9784.37,6,4,2,6,23,5,308.324483,527.023674,7,1.839431,18,4.675,1.538462
12004856,199,8194.07,17,4,2,1,18,5,366.529034,318.537392,6,2.66954,17,3.114943,1.538462
12004865,87,8086.25,3,4,3,1,23,5,205.083914,159.782278,10,1.005426,18,2.050388,1.333333
12004869,39,1347.71,4,4,2,6,3,5,88.250128,95.343839,6,1.259109,18,0.926744,1.463415
12004878,134,2264.15,5,4,2,1,18,5,214.487261,206.28933,6,0.950192,19,1.894793,1.538462
12004882,74,2156.33,1,4,2,1,18,5,130.910238,127.23551,3,0.457088,18,1.764943,0.08342
12004886,60,4582.21,5,4,2,4,18,5,112.961371,110.417394,6,0.737931,18,1.219349,1.538462
12004891,173,2587.6,3,4,2,6,1,5,314.29415,284.058514,6,2.450383,19,5.55007,2.380952
12004912,173,2264.15,6,4,2,1,7,5,273.769272,225.88847,6,3.377586,18,3.662644,0.923077
12004956,178,350.4,5,7,3,2,36,2,888.9385,905.185607,6,5.533133,15,7.200683,3.636364
12004964,74,3072.78,6,4,3,2,50,2,1635.605387,1036.808497,7,5.778112,18,11.008835,2.089552
12004995,39,2183.29,8,0,3,6,30,2,316.938881,396.654207,6,2.073016,18,3.079167,2.857143
12004999,77,24258.76,4,0,3,6,25,2,347.939272,342.531866,6,3.59127,20,4.659127,0.671141
12005008,51,10781.67,5,4,3,2,20,2,673.128095,654.69274,7,3.292063,19,8.070833,1.090909
12005012,54,1563.34,5,4,3,1,28,2,1014.349545,689.073948,6,9.961111,19,11.870238,1.875
12005016,57,539.08,1,4,3,2,25,2,944.390669,728.730902,5,6.555357,19,14.074008,2.857143
12005021,58,4716.98,4,4,3,2,18,2,618.258687,530.479059,6,7.099608,20,7.306471,2.264151
12005025,91,4743.94,3,7,3,2,30,2,360.295159,262.73542,9,3.993451,18,4.764902,1.73913
12005029,61,1805.93,3,0,3,1,59,2,371.871858,332.481703,6,3.561373,19,5.666471,1
12005034,54,539.08,5,4,3,6,30,2,494.473549,410.136437,8,2.285317,18,3.852976,2.051282
12005047,54,4932.61,2,0,3,6,20,2,186.940836,247.201399,10,0.738235,18,1.468431,1.875
12005051,59,1563.34,2,0,3,6,35,2,614.287929,429.816832,6,3.199804,18,5.06451,1
12005060,85,3126.68,1,7,3,6,29,2,549.913133,429.278056,7,5.271627,19,6.936905,2.857143
12005064,96,1347.71,1,4,3,6,20,2,577.031508,526.630506,5,6.160714,19,5.89246,1.612903
12005090,48,1078.17,5,4,3,6,20,2,846.595339,589.607082,6,7.178968,18,7.913294,1.081081
12005094,51,1563.34,1,0,3,6,30,2,846.249732,415.461674,10,3.008452,17,3.606548,3.076923
12005099,90,1563.34,1,0,3,6,30,2,1456.002445,1246.978632,5,10.245238,19,13.325794,1.025641
12005103,104,1563.34,7,7,3,6,40,2,1074.563449,843.881264,7,7.783922,18,9.610784,1.6
12005107,63,6738.54,4,0,3,6,25,2,935.708233,922.725738,4,6.661569,18,9.247059,3.72093
12005112,54,1293.8,3,4,3,2,20,2,714.065092,723.691974,6,3.053175,18,7.690278,0.869565
12005120,56,5390.84,7,4,3,2,40,2,838.08125,902.281333,7,4.841071,19,8.222817,4.102564
12005142,58,18221.02,3,4,3,2,14,2,879.652729,688.42752,6,10.150198,19,7.319643,1.259843
12005146,56,4690.03,7,4,3,2,60,2,679.425781,537.518967,4,6.35873,18,8.821627,2.352941
12005151,60,404.31,1,4,3,2,53,2,364.168676,395.543171,5,0.889484,18,2.851786,0.714286
12005155,60,1051.21,5,4,3,2,12,2,852.361599,765.596592,6,3.361905,19,11.90377,0.588235
12005159,58,5283.02,9,4,3,2,50,2,581.099044,549.126064,7,4.763889,18,6.255159,1.538462
12005164,59,18867.92,6,0,3,1,40,2,1176.887574,1005.970872,9,3.506941,18,9.090392,1.666667
12005168,60,4097.04,14,0,3,2,20,2,677.126996,775.512183,4,10.246177,18,11.703235,0.930233
12005177,94,4043.13,1,4,3,2,20,2,1768.424701,821.505257,9,12.444167,18,16.589683,2.857143
12005181,96,1886.79,4,4,3,2,36,2,197.084316,192.692702,6,2.381765,18,1.573333,1.538462
12005194,59,2681.94,13,4,3,2,60,2,504.643703,542.702178,6,3.634722,20,4.772619,2.564103
12005237,54,5390.84,1,4,3,6,10,2,488.717611,609.754302,6,5.19246,19,4.125992,1.449275
12005255,57,3126.68,9,0,3,1,45,2,648.782936,699.540055,6,5.912353,18,6.62,1.904762
12005259,69,1078.17,1,0,3,2,20,2,950.182227,896.192676,6,8.338039,18,12.133137,1.5
12005272,254,11873.32,10,4,3,2,60,2,1915.355441,1083.718754,8,16.423198,21,18.019257,5.185185
12005281,63,1563.34,1,4,3,6,25,2,349.579921,259.385058,8,2.428235,18,2.009608,1.538462
12005298,56,4043.13,4,4,3,2,12,2,977.933966,627.431284,6,9.479365,18,12.206944,1.052632
12005307,120,13477.09,5,7,3,6,25,2,1388.996609,933.767612,6,12.900813,19,10.094106,1.95122
12005311,63,3827.49,13,4,3,6,25,2,497.783688,294.892194,6,4.429116,20,4.342771,1.311475
12005320,77,10000,7,4,3,6,16,7,656.288012,408.676377,5,4.221765,18,4.04549,2.105263
12005324,29,2806.12,4,4,3,1,6,7,117.683827,65.074328,8,1.24902,16,1.207059,1.764706
12005376,18,6377.55,1,4,2,5,10,7,457.868927,269.234421,7,2.502811,18,5.245582,1.142857
12005389,16,8928.57,2,4,2,5,1,7,1522.889241,783.683171,9,5.692353,19,17.883725,3.529412
12005398,339,12755.1,1,7,3,2,15,7,199.487362,115.069804,5,0.753333,18,1.824314,1.538462
12005428,133,6377.55,1,4,2,6,14,7,540.056901,350.82236,3,1.66,18,5.013333,2.051282
12005437,93,7653.06,1,4,3,6,19,7,301.577151,135.47942,8,1.27902,19,2.167059,1.481481
12005441,17,12755.1,1,4,2,6,20,7,868.486516,413.4907,5,6.290196,18,10.996274,2.564103
12005450,152,3826.53,2,7,3,2,19,7,935.165973,510.954493,7,3.520588,19,8.627843,2.325581
12005493,98,1530.61,1,4,2,6,19,7,824.74306,481.743454,6,4.397843,19,5.873725,1.369863
12005502,198,2244.9,3,7,3,6,18,7,501.601685,500.519342,6,3.300784,17,5.386078,0.689655
12005506,191,1530.61,2,7,3,6,20,7,92.331495,94.470142,8,1.023529,19,1.171373,3.333333
12005515,11,4540.82,4,4,2,1,4,7,1188.67415,524.882983,5,7.526761,19,15.046948,1.290323
12005532,129,5102.04,1,4,3,6,30,7,114.978429,101.122226,7,1.133636,15,1.058,1.538462
12005541,210,1530.61,0,7,3,6,19,7,646.24433,353.770578,7,3.191373,18,4.973529,4.375
12005567,168,19132.65,3,4,2,6,24,7,371.683594,193.807985,3,2.202719,19,3.45,0.895522
12005580,44,1913.27,5,4,2,6,14,7,88.758044,52.051674,4,0.274902,16,0.192941,2.051282
12005597,28,2142.86,4,4,2,5,10,7,390.231938,190.968166,5,2.391373,17,2.747647,1.5
12005601,62,8290.82,2,4,2,6,1,7,544.442843,206.943397,5,3.989286,19,6.382738,1.090909
12005606,142,17857.14,3,7,3,2,15,7,547.69203,275.86999,5,2.316667,19,6.66,0.769231
12005610,72,8928.57,3,4,3,7,12,7,549.583519,309.637371,3,3.161569,18,6.10098,0.634921
12005632,261,7908.16,4,4,3,6,20,7,649.92231,257.806344,6,4.621811,20,6.681482,0.952381
12005640,249,15306.12,1,7,3,6,20,7,554.27241,248.801314,6,5.445417,18,5.736994,0.588235
12005658,174,7653.06,6,4,3,6,15,7,901.95772,472.980528,8,2.98451,18,5.978235,3.809524
12005666,24,3061.22,1,4,2,1,19,7,1109.707222,450.609815,2,3.553333,19,6.678431,1.428571
12005671,117,1530.61,0,7,3,6,14,7,404.778481,308.618514,3,0.959216,18,5.111961,1.818182
12005679,109,6632.65,2,4,2,6,19,7,249.602881,133.978458,5,0.87549,17,3.632353,0.677966
12005688,117,4081.63,3,4,2,6,20,7,207.918414,153.831687,9,1.241566,17,3.477309,1.538462
12005714,88,1530.61,1,4,2,6,19,7,222.015835,182.370813,7,2.099014,15,2.30514,2.051282
12005723,59,15306.12,2,4,2,1,19,7,120.128049,100.74067,9,0.398394,19,1.262651,2.564103
12005727,70,17857.14,2,4,2,6,19,7,187.292439,124.381565,3,1.527081,18,2.293956,0.816327
12005736,18,10204.08,2,4,2,6,2,7,693.665247,416.975916,5,4.265294,19,6.598235,2.4
12005740,474,6377.55,3,7,3,6,19,7,1298.367482,591.920355,9,5.845556,19,14.007647,1.538462
12005753,12,5102.04,2,4,2,6,2,7,820.149955,419.19338,4,3.284156,18,7.846708,3.2
12005762,53,637.76,2,0,3,3,21,0,772.820497,261.575777,7,3.905294,19,6.607647,0.925926
12005766,56,1530.61,0,0,3,6,30,0,1237.915879,432.452563,6,6.904118,19,10.710588,1.367521
12005779,51,255.1,1,0,3,6,21,0,229.960278,204.727605,6,2.50098,20,3.73281,1.311475
12005788,65,867.35,2,4,3,1,2,0,80.489289,51.915401,9,1.135913,18,1.070238,1.363636
12005796,50,5459.18,2,4,3,7,4,0,119.563066,59.694969,6,0.318072,18,1.991566,0.062565
12005831,105,12755.1,4,7,3,6,17,0,594.067528,500.643451,6,5.175686,19,4.753137,1.15942
12005840,246,12755.1,0,7,3,6,11,0,350.510543,203.203799,8,2.208235,19,2.901961,0.952381
12005853,56,25510.2,5,0,3,6,3,0,494.110265,315.528132,5,4.72098,18,3.666863,1.454545
12005866,82,12755.1,2,7,3,6,10,0,743.534257,399.342107,5,4.899608,18,5.988627,1.818182
12005879,92,27423.47,5,7,3,6,6,0,1178.526967,837.174405,10,5.194792,19,5.576042,2.941176
12005883,45,11479.59,0,7,3,6,18,0,154.766542,121.396405,6,1.586198,18,1.641146,1.132075
12005896,56,2551.02,3,0,2,6,2,0,1044.624998,411.756966,8,3.121429,19,3.930952,1.875
12005909,56,25510.2,5,0,3,6,9,0,215.09619,231.542675,5,1.291071,16,2.035119,2.051282
12005918,48,5102.04,6,0,3,1,3,0,844.013302,376.136227,5,5.949145,19,5.801923,2.051282
12005931,48,2602.04,12,4,3,1,12,0,281.680523,291.714812,6,4.232308,19,4.487949,2.564103
